"date","prices","vwretd_quarterly","vwretx_quarterly","dividends_quarterly","smoothed_dividends","t30ret","cpiret","exp_inflation_quarterly","real_rf"
1977-06-30,7.00173940148418,0.0326538094017974,0.0205744513015267,0.0798432699018183,0.302070482073505,0.011731,0.020167,0.0147677992425764,-0.00303679924257641
1977-09-30,6.725548324789,-0.0283750260318049,-0.0394460663069852,0.0776658729093352,0.310428904725774,0.013254,0.011532,0.0136862443839028,-0.000432244383902814
1977-12-30,6.62784477074389,-0.00124273269554176,-0.0145272250420082,0.088455376411852,0.319719014442834,0.014673,0.0114,0.00938245350618553,0.00529054649381447
1978-03-31,6.20547925824978,-0.0510360085592785,-0.0637259210352179,0.0825217017735631,0.328486220996569,0.01541,0.020934,0.00931666307238603,0.00609333692761397
1978-06-30,6.65049262155306,0.0856029849408111,0.0717129724850278,0.0872590759201761,0.335902027014926,0.016488,0.028391,0.0140685266772681,0.00241947332273191
1978-09-29,7.14260084932148,0.0868909213613696,0.0739957557690656,0.0857030584410837,0.343939212546675,0.017203,0.019939,0.0177851877745626,-0.000582187774562565
1978-12-29,6.69046484024385,-0.0496539069683207,-0.0633013125912784,0.0956225545730805,0.351106390707903,0.022071,0.018046,0.0135726063618855,0.00849839363811451
1979-03-30,7.06939911436741,0.0709214154881654,0.0566379591212014,0.0917868648044998,0.36037155373884,0.024328,0.031019,0.0126291117317154,0.0116988882682846
1979-06-29,7.15943664165635,0.0271063197849393,0.0127362348386795,0.098560903534909,0.371673381353573,0.024709,0.035817,0.0190950155020253,0.00561398449797466
1979-09-28,7.60725847627223,0.076183255848723,0.0625498704758809,0.0964690613670042,0.382439384279493,0.023835,0.031812,0.0214863980881617,0.0023486019118383
1979-12-31,7.51228804974365,0.00179904215739946,-0.0124841855741855,0.10583815729201,0.392654986998423,0.030003,0.028151,0.0194902565171996,0.0105127434828004
1980-03-31,7.11885566860915,-0.0396877880661836,-0.0523718444406457,0.103332278990905,0.404200401184828,0.030941,0.044329,0.017665568804018,0.013275431195982
1980-06-30,7.95646382378763,0.133012806943042,0.117660505307327,0.105772939374905,0.411412437024824,0.027293,0.032459,0.0257288842434749,0.0015641157565251
1980-09-30,8.74433921756797,0.112813199406818,0.0990233112635797,0.107106352311134,0.422049727968954,0.020082,0.015719,0.0198127293252926,0.000269270674707393
1980-12-31,9.46428545660857,0.0950698807448214,0.0823328351208275,0.111215472297813,0.427427042974756,0.032288,0.027382,0.0114693061298106,0.0208186938701894
1981-03-31,9.48449521537314,0.0143781246932897,0.00213537079552673,0.11222677389283,0.436321537876682,0.034178,0.025492,0.0172822896858982,0.0168957103141018
1981-06-30,9.16213213493997,-0.0219452063904371,-0.0339884277563514,0.114840145285561,0.445388743787338,0.037001,0.023729,0.0163402902928599,0.0206607097071401
1981-09-30,8.11222845246167,-0.102562805386509,-0.114591632931649,0.115529818736189,0.453812210212393,0.037984,0.028698,0.0154615892717348,0.0225224107282652
1981-12-31,8.55067155151165,0.0685091455775628,0.0540471834119682,0.118706940393634,0.461303678308214,0.031782,0.008584,0.0179382003743841,0.0138437996256159
1982-03-31,7.82275279167704,-0.0713953244511938,-0.0851300106020233,0.118697289518716,0.4677741939341,0.027809,0.005318,0.0079131338179967,0.0198958661820033
1982-06-30,7.66414656304483,-0.00513064681213782,-0.0202749892340919,0.120317835650694,0.473251884299233,0.031925,0.026455,0.00628531899383635,0.0256396810061637
1982-09-30,8.43395711033581,0.116223799357093,0.100443087949658,0.118115831320871,0.475837896883916,0.023851,0.009278,0.0168202614121699,0.0070307385878301
1982-12-31,9.86677891480649,0.184436544989463,0.169887252890432,0.120009991448544,0.477140947938825,0.019084,-0.003065,0.00825903200782135,0.0108249679921787
1983-03-31,10.7215962505067,0.0996010006574566,0.0866359065183293,0.124111061505773,0.482554719925882,0.019501,0.003073,0.00210712803519084,0.0173938719648092
1983-06-30,11.7664105227217,0.109144549289158,0.0974495073124655,0.122303308142514,0.484540192417702,0.021312,0.016343,0.00516638320686758,0.0161456167931324
1983-09-30,11.6186672131372,-0.00198839977060916,-0.0125563619677611,0.122937599802009,0.48936196089884,0.02304,0.01206,0.0117803154532264,0.0112596845467736
1983-12-30,11.5453866678242,0.00461649085429272,-0.00630713867336974,0.127013529783594,0.49636549923389,0.021828,0.005958,0.00964561524138353,0.0121823847586165
1984-03-30,11.1777722382558,-0.021158074974919,-0.0318408070812285,0.122601912420545,0.494856350148662,0.022863,0.012833,0.00660430291528847,0.0162586970847115
1984-06-29,10.7648724848506,-0.0248446750334306,-0.0369393600624714,0.134083786724685,0.506636828730832,0.023747,0.010721,0.0100308880090124,0.0137161119909876
1984-09-28,11.6785379567757,0.0970550749113805,0.0848747138631596,0.128855330652444,0.512554559581267,0.02522,0.012536,0.00897824106822042,0.0162417589317796
1984-12-31,11.7577635875413,0.0188460123338385,0.00678386550258447,0.138780553574562,0.524321583372235,0.024214,0.002857,0.00988285953296355,0.0143311404670365
1985-03-29,12.6980513451489,0.091428321915912,0.0799716502723316,0.134408491921685,0.536128162873375,0.018783,0.010446,0.00505872613337749,0.0137242738666225
1985-06-28,13.5197688431388,0.0758132910513576,0.0647120944509181,0.13803591608527,0.54008029223396,0.019295,0.011278,0.00884117766447147,0.0104538223355285
1985-09-30,12.8083056242048,-0.0426955869817035,-0.052623918884163,0.137664764232023,0.548889725813539,0.018146,0.006506,0.00925585676235922,0.00889014323764078
1985-12-31,14.8876582748621,0.17415126281718,0.162344084507775,0.144011487264047,0.554120659503024,0.018428,0.009233,0.00687743289803185,0.0115505671019682
1986-03-31,16.8533435319537,0.141978522433123,0.132034549745855,0.140352502291656,0.560064669872996,0.016211,-0.004575,0.00823660345084424,0.00797439654915576
