my,vwretd,vwretx,E,Real_E,year,cpi,tb3ms,tb1yr,log_cpi,log_lcpi,inflation,L_inflation,exp_inflation,rfree,X,Pt,Dt,Rt
2015m9,-.08108774,-.08604942,90.66,95.56953552291498,2015,1383.4023,.02,.34999999,7.2323012,7.2352095,-.0029082298,.010612011,.0091858041,-.0089858044,.91395056,75.97963,.41248029,-.081087738
2015m12,.05386665,.04780807,86.53,91.76350561251454,2015,1375.1458,.23,.63,7.226315,7.2323012,-.0059862137,-.0029082298,.0021640288,.00013597122,1.0478081,79.612061,.46032867,.053866651
2016m3,.009710829,.003639264,86.44,91.0494533284061,2016,1384.4886,.28999999,.63999999,7.2330861,7.226315,.0067710876,-.0059862137,.00056546921,.0023345307,1.0036392,79.901787,.4833698,.0097108288
2016m6,.02943055,.0236595,86.92,90.45875021782607,2016,1401.2675,.27000001,.54000002,7.2451324,7.2330861,.012046337,.0067710876,.0071910094,-.0044910093,1.0236595,81.792221,.46111721,.02943055
2016m9,.04555063,.03999204,89.09,92.55964198435974,2016,1403.6509,.28999999,.57999998,7.2468319,7.2451324,.0016994476,.012046337,.0099307252,-.0070307255,1.0399921,85.063263,.45464942,.045550629
2016m12,.03927375,.03347965,94.55,98.23065614748667,2016,1403.6743,.50999999,.83999997,7.2468486,7.2468319,.000016689301,.0016994476,.0045570391,.00054296077,1.0334797,87.911156,.49286506,.03927375
2017m3,.05843514,.05313834,100.29,103.1816557151119,2017,1417.4479,.74000001,.98000002,7.2566133,7.2468486,.0097646713,.000016689301,.0036830937,.0037169063,1.0531384,92.582611,.46564782,.058435138
2017m6,.02891806,.02352817,104.02,106.5150276989651,2017,1424.1584,.98000002,1.17,7.2613363,7.2566133,.0047230721,.0097646713,.0087457355,.0010542647,1.0235282,94.760918,.49901009,.02891806
2017m9,.04662452,.04121415,107.08,108.8203498920262,2017,1434.995,1.03,1.25,7.2689166,7.2613363,.0075802803,.0047230721,.0061273668,.0041726329,1.0412141,98.666405,.51269162,.046624519
2017m12,.06071707,.05536966,109.88,111.799481348672,2017,1433.2792,1.3200001,1.65,7.2677202,7.2689166,-.0011963844,.0075802803,.0076112659,.0055887345,1.0553696,104.12952,.52760971,.060717069
2018m3,-.009498787,-.01430358,115.44,116.0304900742925,2018,1450.8964,1.7,2,7.2799368,7.2677202,.012216568,-.0011963844,.0030530805,.01394692,.98569643,102.6401,.50032079,-.0094987871
2018m6,.03856739,.03333497,122.48,121.9169076427939,2018,1465.0536,1.9,2.25,7.2896471,7.2799368,.0097103119,.012216568,.010019135,.0089808647,1.033335,106.06161,.53705609,.03856739
2018m9,.06516875,.05970281,130.39,129.5591762564422,2018,1467.6693,2.1300001,2.47,7.291431,7.2896471,.0017838478,.0097103119,.0087175043,.012582497,1.0597028,112.39378,.5797264,.065168753
2018m12,-.1438096,-.1487165,,,2018,1460.6583,2.3699999,2.5699999,7.2866426,7.291431,-.0047883987,.0017838478,.0046008723,.019099128,.85128349,95.67897,.55150503,-.1438096
